sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ppahari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.145 | Public IP: 183.83.141.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:06:52 GMT Fri Jun 12 2020 | Duration: 1h:25m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 60512485 | Bytes Rx: 14265290 | IP Addr: 10.144.232.145 | Public IP: 183.83.141.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:06:52 GMT Fri Jun 12 2020 | Duration: 1h:25m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 60512485 | Bytes Rx: 14265290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69058 | Audit Session ID: 0a90076b10dc20005ee361cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 69058 | Audit Session ID: 0a90076b10dc20005ee361cc | Security Group Tag: none | EasyVPN: 0 ||
Username: dibiswas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.144 | Public IP: 67.82.54.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:09:44 GMT Fri Jun 12 2020 | Duration: 1h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 96204834 | Bytes Rx: 269065391 | IP Addr: 10.144.232.144 | Public IP: 67.82.54.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:09:44 GMT Fri Jun 12 2020 | Duration: 1h:22m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 96204834 | Bytes Rx: 269065391 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69059 | Audit Session ID: 0a90076b10dc30005ee36278 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69059 | Audit Session ID: 0a90076b10dc30005ee36278 | Security Group Tag: none | EasyVPN: 0 ||
Username: ctakacs | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.146 | Public IP: 174.226.129.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:13:32 GMT Fri Jun 12 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 13964422 | Bytes Rx: 10820586 | IP Addr: 10.144.232.146 | Public IP: 174.226.129.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:13:32 GMT Fri Jun 12 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 13964422 | Bytes Rx: 10820586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69060 | Audit Session ID: 0a90076b10dc40005ee3635c | Security Group Tag: none | EasyVPN: 0 |Session ID: 69060 | Audit Session ID: 0a90076b10dc40005ee3635c | Security Group Tag: none | EasyVPN: 0 ||
Username: asurapan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.147 | Public IP: 115.98.81.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:14:40 GMT Fri Jun 12 2020 | Duration: 1h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 7954591 | Bytes Rx: 5378775 | IP Addr: 10.144.232.147 | Public IP: 115.98.81.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:14:40 GMT Fri Jun 12 2020 | Duration: 1h:17m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 7954591 | Bytes Rx: 5378775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69061 | Audit Session ID: 0a90076b10dc50005ee363a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69061 | Audit Session ID: 0a90076b10dc50005ee363a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rwashing | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.128 | Public IP: 108.53.65.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:19:05 GMT Fri Jun 12 2020 | Duration: 1h:13m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 125377965 | Bytes Rx: 17607972 | IP Addr: 10.144.232.128 | Public IP: 108.53.65.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:19:05 GMT Fri Jun 12 2020 | Duration: 1h:13m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 125377965 | Bytes Rx: 17607972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69062 | Audit Session ID: 0a90076b10dc60005ee364a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69062 | Audit Session ID: 0a90076b10dc60005ee364a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: emarcian | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.134 | Public IP: 24.201.72.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:22:18 GMT Fri Jun 12 2020 | Duration: 1h:10m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 209071751 | Bytes Rx: 28021747 | IP Addr: 10.144.232.134 | Public IP: 24.201.72.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:22:18 GMT Fri Jun 12 2020 | Duration: 1h:10m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 209071751 | Bytes Rx: 28021747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69063 | Audit Session ID: 0a90076b10dc70005ee3656a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69063 | Audit Session ID: 0a90076b10dc70005ee3656a | Security Group Tag: none | EasyVPN: 0 ||
Username: ycheng | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.148 | Public IP: 202.177.196.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:24:28 GMT Fri Jun 12 2020 | Duration: 1h:08m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 353021321 | Bytes Rx: 26646055 | IP Addr: 10.144.232.148 | Public IP: 202.177.196.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:24:28 GMT Fri Jun 12 2020 | Duration: 1h:08m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 353021321 | Bytes Rx: 26646055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69064 | Audit Session ID: 0a90076b10dc80005ee365ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 69064 | Audit Session ID: 0a90076b10dc80005ee365ec | Security Group Tag: none | EasyVPN: 0 ||
Username: jcruz | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.149 | Public IP: 172.58.172.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:28:12 GMT Fri Jun 12 2020 | Duration: 1h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 170219770 | Bytes Rx: 33997057 | IP Addr: 10.144.232.149 | Public IP: 172.58.172.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:28:12 GMT Fri Jun 12 2020 | Duration: 1h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 170219770 | Bytes Rx: 33997057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69065 | Audit Session ID: 0a90076b10dc90005ee366cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 69065 | Audit Session ID: 0a90076b10dc90005ee366cc | Security Group Tag: none | EasyVPN: 0 ||
Username: DKhandag | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.144 | Public IP: 42.108.234.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:29:54 GMT Fri Jun 12 2020 | Duration: 1h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 96828463 | Bytes Rx: 35022988 | IP Addr: 10.144.230.144 | Public IP: 42.108.234.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:29:54 GMT Fri Jun 12 2020 | Duration: 1h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 96828463 | Bytes Rx: 35022988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69067 | Audit Session ID: 0a90076b10dcb0005ee36732 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69067 | Audit Session ID: 0a90076b10dcb0005ee36732 | Security Group Tag: none | EasyVPN: 0 ||
Username: a.rosi | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.137 | Public IP: 74.102.79.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:35:31 GMT Fri Jun 12 2020 | Duration: 0h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 30554340 | Bytes Rx: 23685033 | IP Addr: 10.144.232.137 | Public IP: 74.102.79.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:35:31 GMT Fri Jun 12 2020 | Duration: 0h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 30554340 | Bytes Rx: 23685033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69068 | Audit Session ID: 0a90076b10dcc0005ee36883 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69068 | Audit Session ID: 0a90076b10dcc0005ee36883 | Security Group Tag: none | EasyVPN: 0 ||
Username: ndayalan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.151 | Public IP: 157.51.218.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:37:08 GMT Fri Jun 12 2020 | Duration: 0h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 36237573 | Bytes Rx: 25319780 | IP Addr: 10.144.232.151 | Public IP: 157.51.218.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:37:08 GMT Fri Jun 12 2020 | Duration: 0h:55m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 36237573 | Bytes Rx: 25319780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69069 | Audit Session ID: 0a90076b10dcd0005ee368e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69069 | Audit Session ID: 0a90076b10dcd0005ee368e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ekolonit | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.200 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:43:28 GMT Fri Jun 12 2020 | Duration: 0h:49m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 49892772 | Bytes Rx: 18051967 | IP Addr: 10.144.233.200 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:43:28 GMT Fri Jun 12 2020 | Duration: 0h:49m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 49892772 | Bytes Rx: 18051967 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69071 | Audit Session ID: 0a90076b10dcf0005ee36a60 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69071 | Audit Session ID: 0a90076b10dcf0005ee36a60 | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajMah | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.90 | Public IP: 183.87.238.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:17 GMT Fri Jun 12 2020 | Duration: 0h:46m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 34250422 | Bytes Rx: 22931611 | IP Addr: 10.144.232.90 | Public IP: 183.87.238.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:17 GMT Fri Jun 12 2020 | Duration: 0h:46m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 34250422 | Bytes Rx: 22931611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69072 | Audit Session ID: 0a90076b10dd00005ee36b09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69072 | Audit Session ID: 0a90076b10dd00005ee36b09 | Security Group Tag: none | EasyVPN: 0 ||
Username: e.garcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.151 | Public IP: 92.191.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:22 GMT Fri Jun 12 2020 | Duration: 0h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 66419784 | Bytes Rx: 28389083 | IP Addr: 10.144.230.151 | Public IP: 92.191.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:22 GMT Fri Jun 12 2020 | Duration: 0h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 66419784 | Bytes Rx: 28389083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69073 | Audit Session ID: 0a90076b10dd10005ee36b86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69073 | Audit Session ID: 0a90076b10dd10005ee36b86 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdailey | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.230 | Public IP: 96.242.125.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:49:56 GMT Fri Jun 12 2020 | Duration: 0h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 11431093 | Bytes Rx: 8421355 | IP Addr: 10.144.233.230 | Public IP: 96.242.125.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:49:56 GMT Fri Jun 12 2020 | Duration: 0h:42m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 11431093 | Bytes Rx: 8421355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69075 | Audit Session ID: 0a90076b10dd30005ee36be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69075 | Audit Session ID: 0a90076b10dd30005ee36be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthomask | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.232 | Public IP: 69.139.86.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:50:40 GMT Fri Jun 12 2020 | Duration: 0h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 20477650 | Bytes Rx: 9426482 | IP Addr: 10.144.233.232 | Public IP: 69.139.86.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:50:40 GMT Fri Jun 12 2020 | Duration: 0h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 20477650 | Bytes Rx: 9426482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69077 | Audit Session ID: 0a90076b10dd50005ee36c10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69077 | Audit Session ID: 0a90076b10dd50005ee36c10 | Security Group Tag: none | EasyVPN: 0 ||
Username: lorrmoli | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.233 | Public IP: 96.246.121.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:51:23 GMT Fri Jun 12 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 286678089 | Bytes Rx: 14612000 | IP Addr: 10.144.233.233 | Public IP: 96.246.121.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:51:23 GMT Fri Jun 12 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 286678089 | Bytes Rx: 14612000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69078 | Audit Session ID: 0a90076b10dd60005ee36c3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 69078 | Audit Session ID: 0a90076b10dd60005ee36c3b | Security Group Tag: none | EasyVPN: 0 ||
Username: mmojica | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.236 | Public IP: 96.242.169.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:51:59 GMT Fri Jun 12 2020 | Duration: 0h:40m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 24589803 | Bytes Rx: 20968425 | IP Addr: 10.144.233.236 | Public IP: 96.242.169.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:51:59 GMT Fri Jun 12 2020 | Duration: 0h:40m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 24589803 | Bytes Rx: 20968425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69079 | Audit Session ID: 0a90076b10dd70005ee36c5f | Security Group Tag: none | EasyVPN: 0 |Session ID: 69079 | Audit Session ID: 0a90076b10dd70005ee36c5f | Security Group Tag: none | EasyVPN: 0 ||
Username: pteran | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.237 | Public IP: 71.178.225.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:52:07 GMT Fri Jun 12 2020 | Duration: 0h:40m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 150087149 | Bytes Rx: 382385118 | IP Addr: 10.144.233.237 | Public IP: 71.178.225.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:52:07 GMT Fri Jun 12 2020 | Duration: 0h:40m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 150087149 | Bytes Rx: 382385118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69080 | Audit Session ID: 0a90076b10dd80005ee36c67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69080 | Audit Session ID: 0a90076b10dd80005ee36c67 | Security Group Tag: none | EasyVPN: 0 ||
Username: supradha | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.240 | Public IP: 183.83.154.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:52:17 GMT Fri Jun 12 2020 | Duration: 0h:40m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 11604221 | Bytes Rx: 7028454 | IP Addr: 10.144.233.240 | Public IP: 183.83.154.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:52:17 GMT Fri Jun 12 2020 | Duration: 0h:40m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 11604221 | Bytes Rx: 7028454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69081 | Audit Session ID: 0a90076b10dd90005ee36c71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69081 | Audit Session ID: 0a90076b10dd90005ee36c71 | Security Group Tag: none | EasyVPN: 0 ||
